Date,^KS11,^GSPC,KRW=X,^TNX,^VIX,HG=F,EEM,CL=F,DX-Y.NYB,GC=F,JPYKRW=X,CHF=X,^VVIX
2015-07-24,2045.9599609375,2079.64990234375,1160.260009765625,2.2709999084472656,13.739999771118164,2.381500005722046,29.080974578857422,48.13999938964844,97.23999786376953,1085.5999755859375,9.373200416564941,0.9592999815940857,88.36000061035156
2015-07-27,2038.81005859375,2067.639892578125,1168.199951171875,2.2279999256134033,15.600000381469727,2.3505001068115234,28.531681060791016,47.38999938964844,96.5,1096.5,9.455499649047852,0.9624999761581421,97.31999969482422
2015-07-28,2039.0999755859375,2093.25,1165.030029296875,2.25,13.4399995803833,2.4030001163482666,28.822017669677734,47.97999954223633,96.7699966430664,1096.300048828125,9.45419979095459,0.9620000123977661,84.7699966430664
2015-07-29,2037.6199951171875,2108.570068359375,1159.52001953125,2.2790000438690186,12.5,2.4079999923706055,29.104511260986328,48.790000915527344,96.9800033569336,1092.699951171875,9.38659954071045,0.9616299867630005,82.94000244140625
2015-07-30,2019.030029296875,2108.6298828125,1160.0699462890625,2.2679998874664307,12.130000114440918,2.381500005722046,28.814172744750977,48.52000045776367,97.55999755859375,1088.4000244140625,9.364899635314941,0.9673699736595154,80.6500015258789
2015-07-31,2030.1600341796875,2103.840087890625,1170.77001953125,2.2049999237060547,12.119999885559082,2.367500066757202,29.128047943115234,47.119998931884766,97.37000274658203,1094.9000244140625,9.441200256347656,0.9682999849319458,81.7699966430664
2015-08-03,2008.489990234375,2098.0400390625,1164.6400146484375,2.1500000953674316,12.5600004196167,2.3475000858306885,28.641536712646484,45.16999816894531,97.48999786376953,1089.4000244140625,9.409299850463867,0.9671000242233276,79.43000030517578
2015-08-04,2027.989990234375,2093.320068359375,1168.699951171875,2.2109999656677246,13.0,2.365000009536743,28.743541717529297,45.7400016784668,97.93000030517578,1090.699951171875,9.433799743652344,0.9692000150680542,80.81999969482422
2015-08-05,2029.760009765625,2099.840087890625,1167.1300048828125,2.2679998874664307,12.510000228881836,2.3529999256134033,28.751399993896484,45.150001525878906,97.95999908447266,1085.699951171875,9.395700454711914,0.9779000282287598,80.0999984741211
2015-08-06,2013.2900390625,2083.56005859375,1171.93994140625,2.2339999675750732,13.770000457763672,2.3480000495910645,28.500293731689453,44.65999984741211,97.83000183105469,1090.199951171875,9.400500297546387,0.9790400266647339,84.36000061035156
2015-08-07,2010.22998046875,2077.570068359375,1161.530029296875,2.174999952316284,13.390000343322754,2.3415000438690186,28.484594345092773,43.869998931884766,97.55999755859375,1094.0999755859375,9.31659984588623,0.9809899926185608,82.56999969482422
2015-08-10,2003.1700439453125,2104.179931640625,1161.530029296875,2.23799991607666,12.229999542236328,2.4075000286102295,28.963274002075195,44.959999084472656,97.16000366210938,1104.199951171875,9.36340045928955,0.9833999872207642,80.20999908447266
2015-08-11,1986.6500244140625,2084.070068359375,1157.050048828125,2.13700008392334,13.710000038146973,2.3410000801086426,28.327655792236328,43.08000183105469,97.29000091552734,1107.5999755859375,9.288100242614746,0.9836000204086304,85.22000122070312
2015-08-12,1975.469970703125,2086.050048828125,1177.280029296875,2.130000114440918,13.609999656677246,2.3605000972747803,27.888227462768555,43.29999923706055,96.26000213623047,1123.199951171875,9.415800094604492,0.9881600141525269,88.12999725341797
2015-08-13,1983.4599609375,2083.389892578125,1173.0,2.188999891281128,13.489999771118164,2.365499973297119,27.841140747070312,42.22999954223633,96.44999694824219,1115.699951171875,9.448699951171875,0.9753000140190125,88.36000061035156
2015-08-14,1983.4599609375,2091.5400390625,1176.449951171875,2.196000099182129,12.829999923706055,2.364000082015991,27.880374908447266,42.5,96.56999969482422,1112.9000244140625,9.461799621582031,0.9753999710083008,89.37999725341797
2015-08-17,1968.52001953125,2102.43994140625,1177.199951171875,2.1500000953674316,13.020000457763672,2.3324999809265137,27.574342727661133,41.869998931884766,96.81999969482422,1118.5999755859375,9.48840045928955,0.9771000146865845,87.3499984741211
2015-08-18,1956.260009765625,2096.919921875,1181.5799560546875,2.196000099182129,13.789999961853027,2.296999931335449,27.276161193847656,42.619998931884766,96.97000122070312,1117.0999755859375,9.49839973449707,0.9782000184059143,88.83999633789062
2015-08-19,1939.3800048828125,2079.610107421875,1184.449951171875,2.128999948501587,15.25,2.2829999923706055,26.938739776611328,40.79999923706055,96.45999908447266,1128.0999755859375,9.526900291442871,0.977400004863739,91.83999633789062
2015-08-20,1914.550048828125,2035.72998046875,1181.2099609375,2.0840001106262207,19.139999389648438,2.322999954223633,26.515005111694336,41.13999938964844,95.75,1153.0,9.538000106811523,0.9656999707221985,108.75
2015-08-21,1876.0699462890625,1970.8900146484375,1182.530029296875,2.053999900817871,28.030000686645508,2.306999921798706,25.698917388916016,40.45000076293945,94.83000183105469,1159.5999755859375,9.584199905395508,0.9591000080108643,138.57000732421875
2015-08-24,1829.81005859375,1893.2099609375,1193.5699462890625,1.996999979019165,40.7400016784668,2.2690000534057617,24.576797485351562,38.2400016784668,93.30999755859375,1153.4000244140625,9.827500343322754,0.9473000168800354,168.75
2015-08-25,1846.6300048828125,1867.6099853515625,1189.5799560546875,2.132999897003174,36.02000045776367,2.322999954223633,24.890668869018555,39.310001373291016,94.52999877929688,1138.199951171875,10.012999534606934,0.9325000047683716,152.4199981689453
